sample_index,avg_pixel_intensity,label_byte_0,label_byte_1,label_byte_2,label_byte_3,label_byte_4,label_byte_5,label_byte_6,label_byte_7,label_byte_8,label_byte_9,label_byte_10,label_byte_11,label_byte_12,label_byte_13,label_byte_14,label_byte_15
2727,181.00439453125,3,3,3,3,2,2,2,3,2,2,3,2,3,3,2,2
2728,152.988037109375,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2729,27.200439453125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2730,28.1103515625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2731,26.887939453125,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1
2732,24.31640625,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2
2733,23.935302734375,2,2,1,1,2,2,1,1,2,2,2,2,2,2,3,2
2734,22.718017578125,2,2,1,1,2,2,1,1,2,2,2,2,2,3,3,3
2735,31.0390625,2,3,3,2,2,3,2,2,2,2,3,2,3,2,3,3
2736,185.974365234375,1,1,1,1,1,1,1,1,1,1,3,3,1,1,2,2
2737,226.524658203125,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
2738,223.234375,3,3,3,3,2,3,2,3,2,3,2,2,3,2,3,3
2739,117.2802734375,2,3,3,3,3,3,3,2,2,3,2,3,3,3,3,2
2740,192.442138671875,3,3,3,3,3,3,2,3,2,3,2,3,3,2,2,3
2741,164.565673828125,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3
2742,170.987060546875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
2743,119.4306640625,3,3,2,3,3,3,3,3,3,3,2,2,3,3,2,3
2744,128.930419921875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2745,108.822265625,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,2
2746,227.685302734375,1,1,3,3,1,1,3,3,1,1,1,1,1,1,1,1
2747,153.08935546875,3,3,3,2,3,3,3,2,3,3,3,3,2,3,3,2
2748,203.4873046875,3,2,1,1,3,2,1,1,2,2,2,2,3,3,2,3
2749,230.755859375,2,3,3,3,2,3,3,3,2,3,3,3,2,3,3,3
2750,190.969970703125,3,3,3,3,3,3,3,3,2,3,1,1,2,3,1,1
2751,186.378173828125,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
2752,123.938232421875,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2
2753,46.005615234375,2,3,2,2,2,3,3,3,3,3,2,3,2,3,2,3
2754,39.228759765625,3,3,3,2,3,3,2,2,2,2,1,1,3,3,1,1
2755,87.675537109375,3,2,1,1,3,2,1,1,3,3,2,2,3,3,3,3
2756,77.615966796875,2,3,3,3,2,2,3,3,2,3,3,3,2,3,2,3
2757,74.5830078125,3,3,3,2,3,2,2,3,3,3,2,2,3,2,2,3
2758,55.814208984375,1,1,3,2,1,1,3,2,2,3,2,2,2,3,2,2
2759,49.70751953125,1,1,3,2,1,1,2,2,2,3,3,3,2,3,2,2
2760,178.112060546875,2,2,3,2,3,2,2,3,1,1,1,1,1,1,1,1
2761,215.92822265625,1,1,2,2,1,1,2,3,1,1,2,2,1,1,3,3
2762,196.338623046875,2,3,3,3,3,3,2,3,3,2,2,3,3,3,3,3
2763,90.5966796875,2,3,3,3,3,3,2,3,1,1,2,2,1,1,2,3
2764,196.073486328125,2,3,2,3,3,2,2,3,3,3,3,2,2,3,3,2
2765,146.065185546875,1,1,3,3,1,1,3,3,3,2,3,3,3,2,2,2
2766,146.5859375,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3
2767,84.198974609375,3,3,2,3,3,3,2,3,3,3,3,3,3,3,2,3
2768,144.391845703125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2769,164.5263671875,3,3,3,2,3,3,2,2,3,3,2,2,2,3,3,2
2770,223.367431640625,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2
2771,155.535400390625,3,3,3,2,3,3,2,2,3,3,3,2,3,3,2,2
2772,202.2705078125,3,3,2,3,2,3,2,3,2,2,2,3,2,3,2,2
2773,236.9638671875,3,3,3,3,3,2,2,3,3,3,3,3,2,3,3,2
2774,195.998291015625,3,2,3,3,3,2,3,3,3,3,1,1,3,2,1,1
2775,179.03955078125,1,1,3,3,1,1,3,3,1,1,1,1,1,1,1,1
2776,153.542236328125,1,1,3,2,1,1,3,2,2,3,2,2,2,3,2,2
2777,60.9365234375,1,1,2,2,1,1,2,2,2,3,3,3,3,2,3,2
2778,33.418701171875,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2
2779,42.689208984375,3,3,2,3,3,3,2,2,2,2,2,3,2,2,2,2
2780,52.590576171875,3,3,3,3,3,3,3,3,2,2,1,1,2,2,1,1
2781,48.715576171875,3,3,2,2,2,3,3,3,3,2,2,2,2,2,2,3
2782,36.880859375,3,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2
2783,35.5830078125,3,2,3,2,3,3,3,2,2,2,2,2,3,3,2,2
2784,254.995849609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2785,254.84375,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
2786,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787,255.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2788,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2789,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790,254.64990234375,1,1,2,3,1,1,2,2,1,1,1,1,1,1,1,1
2791,246.15283203125,2,2,2,2,2,2,2,2,1,1,3,2,1,1,2,2
2792,231.7451171875,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
2793,231.456787109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,230.423828125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2795,226.87353515625,1,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1
2796,224.748046875,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
2797,221.360595703125,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1
2798,220.103759765625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2799,219.5751953125,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2800,218.503173828125,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2
2801,217.434814453125,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
2802,217.292236328125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2803,216.507568359375,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2
2804,214.950927734375,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1
2805,216.12451171875,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1
2806,216.932373046875,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1
2807,211.71875,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1
2808,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2809,254.9970703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2810,255.0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
2811,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2812,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2813,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2814,255.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2815,254.661376953125,1,1,2,3,1,1,2,2,2,2,1,1,2,2,1,1
2816,244.8984375,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
2817,236.4287109375,1,1,2,3,1,1,2,2,1,1,2,3,1,1,2,2
2818,230.389404296875,1,1,1,1,1,1,1,1,1,1,3,2,1,1,3,2
2819,229.171875,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
2820,228.837158203125,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1
2821,225.58740234375,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
2822,223.189697265625,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
2823,222.33837890625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2824,222.12939453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2825,221.661376953125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2826,223.945556640625,1,1,1,1,1,1,1,1,2,3,1,1,2,2,1,1
2827,222.85107421875,2,2,2,2,3,2,3,2,1,1,3,2,1,1,2,2
2828,221.5107421875,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
2829,222.990966796875,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
2830,229.7294921875,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1
2831,227.4873046875,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
2832,254.992431640625,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2
2833,255.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2834,255.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2835,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2837,255.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2838,255.0,1,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1
2839,254.997802734375,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
2840,250.44921875,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
2841,241.095947265625,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1
2842,233.9521484375,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
2843,231.838623046875,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
2844,232.646728515625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2845,230.122314453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2846,228.024169921875,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
2847,226.45703125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2848,225.663818359375,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1
2849,225.67041015625,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
2850,224.768798828125,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2
2851,223.633544921875,2,2,2,2,2,3,2,2,2,2,1,1,2,2,1,1
2852,223.165283203125,1,1,1,1,1,1,1,1,2,2,2,2,2,3,2,2
2853,229.7412109375,2,2,2,2,2,3,2,2,3,2,1,1,2,2,1,1
2854,233.408447265625,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
2855,235.260009765625,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
2856,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2859,254.99853515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2860,254.99755859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2861,254.813720703125,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1
2862,254.97412109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2863,255.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2864,253.90673828125,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1
2865,245.09375,2,2,1,1,3,2,1,1,3,3,2,2,2,2,3,3
2866,237.490966796875,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1
2867,234.869140625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2868,234.407470703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2869,232.35546875,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2
2870,230.6708984375,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1
2871,231.53515625,2,2,1,1,2,2,1,1,1,1,2,2,1,1,2,2
2872,233.51220703125,1,1,2,2,1,1,2,2,2,2,3,3,2,2,3,3
2873,236.621337890625,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,3
2874,230.898681640625,1,1,1,1,1,1,1,1,2,2,1,1,3,2,1,1
2875,229.528564453125,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1
2876,231.46435546875,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
2877,237.17578125,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,3
2878,239.840576171875,2,2,2,2,3,2,2,2,3,2,2,2,3,3,3,2
2879,235.3486328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2880,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2881,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,254.990478515625,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2
2883,254.253662109375,1,1,2,2,1,1,3,2,3,3,3,3,2,2,2,2
2884,254.97021484375,1,1,2,2,1,1,2,3,2,2,1,1,2,2,1,1
2885,252.81884765625,1,1,2,2,1,1,2,2,3,3,2,2,2,2,2,2
2886,254.78076171875,2,2,2,2,2,3,3,2,3,2,2,2,2,3,2,2
2887,255.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2888,254.998779296875,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1
2889,255.0,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1
2890,250.313720703125,2,2,2,2,2,2,2,2,1,1,3,2,1,1,2,2
2891,244.05517578125,1,1,3,2,1,1,3,3,3,3,1,1,3,2,1,1
2892,237.22021484375,2,2,3,2,2,2,2,2,2,3,1,1,2,2,1,1
2893,235.8056640625,1,1,2,2,1,1,2,3,1,1,2,2,1,1,2,2
2894,240.336181640625,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3
2895,231.55029296875,2,2,1,1,3,2,1,1,3,3,3,3,3,3,3,3
2896,246.408935546875,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3
2897,249.06640625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2898,248.40673828125,3,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3
2899,240.186767578125,2,2,1,1,2,2,1,1,2,2,2,2,3,3,3,3
2900,245.322021484375,1,1,2,2,1,1,3,3,3,3,3,3,3,3,3,3
2901,251.92919921875,3,3,3,3,3,2,3,3,3,2,2,3,3,2,3,3
2902,249.88427734375,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
2903,231.556396484375,3,3,2,2,3,3,3,2,2,3,3,3,3,3,3,2
2904,254.99560546875,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1
2905,254.992431640625,1,1,2,2,1,1,2,2,2,3,2,2,2,2,2,2
2906,254.896728515625,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
2907,253.886474609375,1,1,2,2,1,1,2,2,3,2,2,2,2,3,3,3
2908,254.896240234375,1,1,2,2,1,1,2,2,2,2,1,1,3,2,1,1
2909,253.85400390625,2,2,2,2,2,2,2,3,2,2,1,1,2,3,1,1
2910,252.868896484375,1,1,2,2,1,1,2,2,1,1,2,2,1,1,3,2
2911,254.966064453125,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2
2912,254.947998046875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2913,255.0,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1
2914,254.759521484375,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
2915,253.366455078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2916,247.213134765625,2,2,2,2,2,3,3,2,2,2,3,2,2,2,3,3
2917,227.803466796875,1,1,2,3,1,1,3,3,3,3,3,3,3,3,3,3
2918,239.364990234375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2919,238.672607421875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2920,234.210205078125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
2921,247.726318359375,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
2922,247.72265625,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3
2923,237.55126953125,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3
2924,229.726318359375,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3
2925,231.864013671875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
2926,245.193115234375,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3
2927,253.68505859375,3,3,3,3,2,3,3,2,3,3,2,2,2,2,2,3
2928,217.098388671875,2,2,1,1,3,3,1,1,3,3,3,3,3,3,3,3
2929,250.5244140625,1,1,2,2,1,1,2,2,2,2,2,2,3,3,3,3
2930,254.952392578125,1,1,1,1,1,1,1,1,2,2,1,1,3,2,1,1
2931,255.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2932,249.644287109375,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
2933,223.754150390625,1,1,2,2,1,1,2,2,3,3,3,3,3,3,3,3
2934,203.12255859375,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3
2935,198.3349609375,3,2,2,2,3,3,3,3,2,3,3,3,3,3,3,3
2936,202.58154296875,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,3
2937,218.046875,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3
2938,217.9111328125,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
2939,213.182861328125,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
2940,218.258056640625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2941,209.6767578125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
2942,231.269287109375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2943,237.425537109375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
2944,228.421142578125,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3
2945,241.172607421875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2946,247.7373046875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2947,226.5830078125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2948,201.927978515625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2949,202.300048828125,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3
2950,230.35302734375,2,3,3,2,3,3,3,3,2,2,3,3,3,3,3,3
2951,254.52783203125,2,2,1,1,2,2,1,1,3,2,2,2,3,2,2,3
2952,149.302734375,1,1,3,3,1,1,3,2,2,3,2,3,2,2,2,3
2953,162.73681640625,2,2,3,2,3,3,3,3,2,2,3,2,2,2,2,2
2954,180.504638671875,2,3,3,3,2,3,3,3,2,3,3,3,3,2,3,3
2955,181.35498046875,2,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3
2956,155.606689453125,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2
2957,147.657958984375,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3
2958,142.180908203125,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3
2959,160.5029296875,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3
2960,163.590087890625,3,3,2,3,3,3,2,2,3,3,3,3,3,3,3,2
2961,201.3037109375,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
2962,202.937744140625,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3
2963,197.509521484375,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
2964,199.988037109375,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3
2965,203.2900390625,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
2966,215.17041015625,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3
2967,215.198486328125,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2968,215.650390625,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3
2969,238.4755859375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2970,245.520751953125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2971,246.172607421875,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3
2972,207.15771484375,3,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3
2973,207.4365234375,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,3
2974,231.276123046875,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2
2975,253.246826171875,2,2,2,3,3,2,2,2,3,3,3,3,3,3,2,3
2976,111.770751953125,2,2,3,3,2,2,2,3,3,3,3,3,3,3,2,3
2977,138.465087890625,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2
2978,137.664794921875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2979,136.134521484375,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3
2980,133.948974609375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2981,137.44580078125,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3
2982,141.629150390625,3,2,3,3,2,3,3,2,3,3,3,3,3,2,3,3
2983,177.67822265625,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
2984,193.656982421875,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3
2985,182.211181640625,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2986,194.15625,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3
2987,198.43896484375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2988,206.966796875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2989,211.927001953125,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2990,204.322021484375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2991,184.144775390625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
2992,194.717041015625,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3
2993,186.779541015625,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
2994,193.788330078125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2995,205.190185546875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2996,219.386962890625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2997,239.53271484375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2998,244.37158203125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2999,247.1953125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3000,58.6923828125,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2
3001,48.062744140625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3002,47.485595703125,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3
3003,59.233154296875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3004,63.186279296875,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3
3005,73.630615234375,3,3,2,2,3,3,3,3,3,3,2,3,3,2,3,3
3006,76.84423828125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
3007,86.373046875,3,2,3,3,3,2,3,3,3,3,3,3,2,3,3,3
3008,91.186767578125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
3009,95.926025390625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3010,98.04052734375,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3
3011,92.535400390625,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
3012,85.7890625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3013,103.785888671875,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
3014,157.952880859375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3015,172.745849609375,3,3,3,3,3,3,3,2,3,2,1,1,2,2,1,1
3016,162.60302734375,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,3
3017,173.7373046875,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
3018,190.1826171875,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3019,163.157958984375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3020,142.1201171875,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3
3021,147.044677734375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
3022,206.41162109375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3023,224.021728515625,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3024,51.67431640625,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
3025,46.6865234375,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3
3026,45.763671875,2,2,2,3,2,3,3,3,2,3,3,3,3,3,3,3
3027,59.501708984375,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,2
3028,46.127197265625,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
3029,58.78857421875,3,2,3,2,3,3,2,3,3,3,2,3,3,3,3,3
3030,44.258056640625,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3031,54.249267578125,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
3032,58.818115234375,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3
3033,55.829833984375,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
3034,60.447265625,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3
3035,73.248291015625,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
3036,82.39990234375,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3
3037,126.794921875,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3
3038,191.0478515625,3,3,3,3,3,2,2,3,3,3,2,3,2,3,2,2
3039,176.117431640625,3,3,2,3,2,3,2,3,3,3,3,3,2,2,3,3
3040,180.459228515625,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3
3041,150.273193359375,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2
3042,94.225830078125,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3
3043,95.894775390625,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3
3044,99.427490234375,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3
3045,116.0087890625,3,2,3,3,2,2,2,2,3,2,2,3,3,3,3,3
3046,99.895751953125,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3
3047,109.35693359375,3,3,3,2,3,3,3,3,3,3,1,1,2,3,1,1
3048,45.21484375,1,1,3,3,1,1,2,3,1,1,3,2,1,1,3,3
3049,47.99951171875,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
3050,57.318115234375,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
3051,54.06005859375,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
3052,58.687255859375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3053,56.986083984375,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
3054,39.168212890625,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
3055,41.705810546875,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
3056,58.365234375,3,2,3,3,3,3,3,3,3,3,2,3,2,3,3,3
3057,51.11328125,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3058,61.145751953125,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3
3059,80.68408203125,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
